MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
3/19/2021 0:58:34,1.4.2,FreeFeed,11,3.72,2,1,Pellet,Left,0,0,231,0,22.83,nan
3/19/2021 1:26:10,1.4.2,FreeFeed,11,3.73,11,1,Pellet,Left,0,0,232,0,Timed_out,nan
3/19/2021 1:26:55,1.4.2,FreeFeed,11,3.73,4,1,Pellet,Left,0,0,233,0,33.96,nan
3/19/2021 1:38:39,1.4.2,FreeFeed,11,3.73,11,1,Pellet,Left,0,0,234,0,Timed_out,nan
3/19/2021 1:38:58,1.4.2,FreeFeed,11,3.73,2,1,Pellet,Left,0,0,235,0,11.86,nan
3/19/2021 1:39:23,1.4.2,FreeFeed,11,3.73,3,1,Pellet,Left,0,0,236,0,15.56,nan
3/19/2021 1:39:56,1.4.2,FreeFeed,11,3.73,11,1,Pellet,Left,0,0,237,0,0.58,nan
3/19/2021 2:41:42,1.4.2,FreeFeed,11,3.73,11,1,Pellet,Left,0,0,238,0,Timed_out,nan
3/19/2021 2:42:09,1.4.2,FreeFeed,11,3.72,4,1,Pellet,Left,0,0,239,0,13.51,nan
3/19/2021 2:42:44,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,240,0,0.26,nan
3/19/2021 2:46:05,1.4.2,FreeFeed,11,3.73,11,1,Pellet,Left,0,0,241,0,Timed_out,nan
3/19/2021 2:46:33,1.4.2,FreeFeed,11,3.72,4,1,Pellet,Left,0,0,242,0,16.75,nan
3/19/2021 3:06:13,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,243,0,Timed_out,nan
3/19/2021 3:06:34,1.4.2,FreeFeed,11,3.73,4,1,Pellet,Left,0,0,244,0,8.96,nan
3/19/2021 3:07:13,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,245,0,4.86,nan
3/19/2021 3:07:38,1.4.2,FreeFeed,11,3.72,4,1,Pellet,Left,0,0,246,0,13.25,nan
3/19/2021 3:09:35,1.4.2,FreeFeed,11,3.73,11,1,Pellet,Left,0,0,247,0,Timed_out,nan
3/19/2021 3:10:06,1.4.2,FreeFeed,11,3.73,4,1,Pellet,Left,0,0,248,0,19.39,nan
3/19/2021 3:10:42,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,249,0,2.69,nan
3/19/2021 3:39:10,1.4.2,FreeFeed,11,3.73,4,1,Pellet,Left,0,0,250,0,Timed_out,nan
3/19/2021 3:39:44,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,251,0,1.18,nan
3/19/2021 3:55:49,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,252,0,Timed_out,nan
3/19/2021 3:56:21,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,253,0,18.54,nan
3/19/2021 4:46:25,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,254,0,Timed_out,nan
3/19/2021 4:46:44,1.4.2,FreeFeed,11,3.73,4,1,Pellet,Left,0,0,255,0,8.36,nan
3/19/2021 5:06:31,1.4.2,FreeFeed,11,3.73,11,1,Pellet,Left,0,0,256,0,Timed_out,nan
3/19/2021 5:07:05,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,257,0,1.11,nan
3/19/2021 5:07:38,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,258,0,0.45,nan
3/19/2021 5:08:14,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,259,0,1.90,nan
3/19/2021 5:09:35,1.4.2,FreeFeed,11,3.72,1,1,Pellet,Left,0,0,260,0,Timed_out,nan
3/19/2021 5:10:29,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,261,0,20.76,nan
3/19/2021 5:10:54,1.4.2,FreeFeed,11,3.72,3,1,Pellet,Left,0,0,262,0,13.18,nan
3/19/2021 5:36:52,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,263,0,Timed_out,nan
3/19/2021 5:49:06,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,264,0,Timed_out,nan
3/19/2021 5:49:41,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,265,0,2.23,nan
3/19/2021 5:52:33,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,266,0,Timed_out,nan
3/19/2021 6:01:34,1.4.2,FreeFeed,11,3.72,2,1,Pellet,Left,0,0,267,0,Timed_out,nan
3/19/2021 6:03:33,1.4.2,FreeFeed,11,3.72,3,1,Pellet,Left,0,0,268,0,Timed_out,nan
3/19/2021 6:04:39,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,269,0,31.20,nan
3/19/2021 6:12:16,1.4.2,FreeFeed,11,3.72,2,1,Pellet,Left,0,0,270,0,Timed_out,nan
3/19/2021 6:36:49,1.4.2,FreeFeed,11,3.73,3,1,Pellet,Left,0,0,271,0,Timed_out,nan
3/19/2021 6:37:27,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,272,0,3.94,nan
3/19/2021 6:38:22,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,273,0,43.75,nan
3/19/2021 7:37:05,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,274,0,Timed_out,nan
3/19/2021 7:37:26,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,275,0,8.62,nan
3/19/2021 7:38:33,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,276,0,32.78,nan
3/19/2021 7:38:54,1.4.2,FreeFeed,11,3.71,6,1,Pellet,Left,0,0,277,0,2.10,nan
3/19/2021 7:40:36,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,278,0,Timed_out,nan
3/19/2021 7:41:03,1.4.2,FreeFeed,11,3.72,4,1,Pellet,Left,0,0,279,0,14.57,nan
3/19/2021 7:41:36,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,280,0,0.52,nan
3/19/2021 8:18:04,1.4.2,FreeFeed,11,3.72,1,1,Pellet,Left,0,0,281,0,Timed_out,nan
3/19/2021 8:18:24,1.4.2,FreeFeed,11,3.71,2,1,Pellet,Left,0,0,282,0,12.12,nan
3/19/2021 8:18:47,1.4.2,FreeFeed,11,3.71,3,1,Pellet,Left,0,0,283,0,12.92,nan
3/19/2021 8:19:25,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,284,0,4.73,nan
3/19/2021 8:20:00,1.4.2,FreeFeed,11,3.72,4,1,Pellet,Left,0,0,285,0,23.49,nan
3/19/2021 8:26:03,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,286,0,Timed_out,nan
3/19/2021 8:38:30,1.4.2,FreeFeed,11,3.72,4,1,Pellet,Left,0,0,287,0,Timed_out,nan
3/19/2021 8:39:05,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,288,0,0.65,nan
3/19/2021 8:39:39,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,289,0,23.17,nan
3/19/2021 9:02:29,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,290,0,Timed_out,nan
3/19/2021 9:02:56,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,291,0,15.89,nan
3/19/2021 10:37:38,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,292,0,Timed_out,nan
3/19/2021 10:38:19,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,293,0,5.98,nan
3/19/2021 10:38:40,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,294,0,8.96,nan
3/19/2021 10:39:55,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,295,0,40.12,nan
3/19/2021 10:40:04,1.4.2,FreeFeed,11,3.71,2,1,Pellet,Left,0,0,296,0,0.72,nan
3/19/2021 10:40:24,1.4.2,FreeFeed,11,3.71,1,1,Pellet,Left,0,0,297,0,13.64,nan
3/19/2021 10:40:55,1.4.2,FreeFeed,11,3.71,3,1,Pellet,Left,0,0,298,0,22.16,nan
3/19/2021 10:41:32,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,299,0,2.56,nan
3/19/2021 10:42:01,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,300,0,16.67,nan
3/19/2021 11:04:27,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,301,0,Timed_out,nan
3/19/2021 11:05:03,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,302,0,0.52,nan
3/19/2021 11:05:29,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,303,0,13.64,nan
3/19/2021 11:05:58,1.4.2,FreeFeed,11,3.71,2,1,Pellet,Left,0,0,304,0,22.03,nan
3/19/2021 11:06:44,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,305,0,11.71,nan
3/19/2021 12:05:08,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,306,0,Timed_out,nan
3/19/2021 12:05:43,1.4.2,FreeFeed,11,3.72,11,1,Pellet,Left,0,0,307,0,0.46,nan
3/19/2021 12:06:34,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,308,0,38.25,nan
3/19/2021 12:07:12,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,309,0,3.68,nan
3/19/2021 12:07:42,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,310,0,18.72,nan
3/19/2021 12:08:18,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,311,0,0.52,nan
3/19/2021 12:08:49,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,312,0,17.73,nan
3/19/2021 12:13:19,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,313,0,Timed_out,nan
3/19/2021 12:14:23,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,314,0,30.66,nan
3/19/2021 12:56:27,1.4.2,FreeFeed,11,3.71,8,1,Pellet,Left,0,0,315,0,Timed_out,nan
3/19/2021 12:57:02,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,316,0,0.32,nan
3/19/2021 12:57:42,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,317,0,27.39,nan
3/19/2021 13:14:42,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,318,0,Timed_out,nan
3/19/2021 13:15:18,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,319,0,2.36,nan
3/19/2021 13:15:52,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,320,0,0.26,nan
3/19/2021 13:32:52,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,321,0,Timed_out,nan
3/19/2021 13:42:45,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,322,0,Timed_out,nan
3/19/2021 13:43:07,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,323,0,8.63,nan
3/19/2021 13:45:54,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,324,0,Timed_out,nan
3/19/2021 14:29:17,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,325,0,Timed_out,nan
3/19/2021 14:30:00,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,326,0,10.99,nan
3/19/2021 14:30:35,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,327,0,0.72,nan
3/19/2021 14:30:57,1.4.2,FreeFeed,11,3.71,2,1,Pellet,Left,0,0,328,0,14.30,nan
3/19/2021 14:31:31,1.4.2,FreeFeed,11,3.71,3,1,Pellet,Left,0,0,329,0,23.89,nan
3/19/2021 14:32:03,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,330,0,0.26,nan
3/19/2021 14:32:39,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,331,0,1.11,nan
3/19/2021 14:33:04,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,332,0,12.91,nan
3/19/2021 14:33:39,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,333,0,0.39,nan
3/19/2021 14:34:36,1.4.2,FreeFeed,11,3.71,2,1,Pellet,Left,0,0,334,0,47.44,nan
3/19/2021 14:42:29,1.4.2,FreeFeed,11,3.71,2,1,Pellet,Left,0,0,335,0,Timed_out,nan
3/19/2021 15:08:36,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,336,0,Timed_out,nan
3/19/2021 15:28:39,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,337,0,Timed_out,nan
3/19/2021 15:29:14,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,338,0,0.13,nan
3/19/2021 15:29:47,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,339,0,20.45,nan
3/19/2021 15:30:24,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,340,0,5.06,nan
3/19/2021 15:31:01,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,341,0,4.60,nan
3/19/2021 15:31:37,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,342,0,0.52,nan
3/19/2021 15:31:58,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,343,0,9.88,nan
3/19/2021 16:15:25,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,344,0,Timed_out,nan
3/19/2021 16:16:07,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,345,0,29.24,nan
3/19/2021 16:16:42,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,346,0,0.39,nan
3/19/2021 16:24:05,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,347,0,Timed_out,nan
3/19/2021 16:25:10,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,348,0,30.59,nan
3/19/2021 16:25:44,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,349,0,22.64,nan
3/19/2021 16:31:53,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,350,0,Timed_out,nan
3/19/2021 16:58:17,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,351,0,Timed_out,nan
3/19/2021 16:58:52,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,352,0,1.77,nan
3/19/2021 16:59:39,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,353,0,34.82,nan
3/19/2021 17:09:16,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,354,0,Timed_out,nan
3/19/2021 17:19:08,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,355,0,Timed_out,nan
3/19/2021 17:19:48,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,356,0,5.72,nan
3/19/2021 17:20:29,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,357,0,7.89,nan
3/19/2021 17:21:09,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,358,0,5.59,nan
3/19/2021 17:25:18,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,359,0,Timed_out,nan
3/19/2021 17:25:56,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,360,0,2.29,nan
3/19/2021 17:26:32,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,361,0,24.08,nan
3/19/2021 17:26:40,1.4.2,FreeFeed,11,3.71,2,1,Pellet,Left,0,0,362,0,0.98,nan
3/19/2021 18:05:05,1.4.2,FreeFeed,11,3.71,1,1,Pellet,Left,0,0,363,0,Timed_out,nan
3/19/2021 18:09:01,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,364,0,Timed_out,nan
3/19/2021 18:10:17,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,365,0,40.97,nan
3/19/2021 18:10:37,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,366,0,7.50,nan
3/19/2021 18:25:07,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,367,0,Timed_out,nan
3/19/2021 18:25:32,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,368,0,13.32,nan
3/19/2021 18:26:07,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,369,0,0.19,nan
3/19/2021 18:26:37,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,370,0,17.48,nan
3/19/2021 18:36:45,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,371,0,Timed_out,nan
3/19/2021 18:37:19,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,372,0,22.76,nan
3/19/2021 18:55:43,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,373,0,Timed_out,nan
3/19/2021 18:57:26,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,374,0,Timed_out,nan
3/19/2021 19:06:57,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,375,0,Timed_out,nan
3/19/2021 19:07:37,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,376,0,4.86,nan
3/19/2021 19:07:50,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,377,0,1.44,nan
3/19/2021 19:08:23,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,378,0,1.17,nan
3/19/2021 19:10:13,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,379,0,Timed_out,nan
3/19/2021 19:12:40,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,380,0,Timed_out,nan
3/19/2021 19:26:51,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,381,0,Timed_out,nan
3/19/2021 19:35:28,1.4.2,FreeFeed,11,3.71,1,1,Pellet,Left,0,0,382,0,Timed_out,nan
3/19/2021 19:37:40,1.4.2,FreeFeed,11,3.70,2,1,Pellet,Left,0,0,383,0,Timed_out,nan
3/19/2021 19:38:09,1.4.2,FreeFeed,11,3.71,5,1,Pellet,Left,0,0,384,0,14.04,nan
3/19/2021 19:51:25,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,385,0,Timed_out,nan
3/19/2021 19:54:59,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,386,0,Timed_out,nan
3/19/2021 20:02:04,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,387,0,Timed_out,nan
3/19/2021 20:06:49,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,388,0,Timed_out,nan
3/19/2021 20:09:40,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,389,0,Timed_out,nan
3/19/2021 20:11:13,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,390,0,Timed_out,nan
3/19/2021 20:12:11,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,391,0,23.45,nan
3/19/2021 20:13:48,1.4.2,FreeFeed,11,3.70,1,1,Pellet,Left,0,0,392,0,Timed_out,nan
3/19/2021 20:14:12,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,393,0,12.39,nan
3/19/2021 20:15:24,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,394,0,38.72,nan
3/19/2021 20:16:32,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,395,0,56.76,nan
3/19/2021 20:17:24,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,396,0,18.90,nan
3/19/2021 20:33:48,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,397,0,Timed_out,nan
3/19/2021 20:35:06,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,398,0,41.71,nan
3/19/2021 20:35:35,1.4.2,FreeFeed,11,3.69,4,1,Pellet,Left,0,0,399,0,15.03,nan
3/19/2021 20:36:43,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,400,0,34.18,nan
3/19/2021 20:37:06,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,401,0,11.33,nan
3/19/2021 20:39:10,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,402,0,Timed_out,nan
3/19/2021 20:46:34,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,403,0,Timed_out,nan
3/19/2021 20:53:40,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,404,0,Timed_out,nan
3/19/2021 20:54:41,1.4.2,FreeFeed,11,3.71,11,1,Pellet,Left,0,0,405,0,26.44,nan
3/19/2021 20:55:03,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,406,0,8.82,nan
3/19/2021 20:58:28,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,407,0,Timed_out,nan
3/19/2021 20:58:46,1.4.2,FreeFeed,11,3.69,4,1,Pellet,Left,0,0,408,0,4.08,nan
3/19/2021 20:59:14,1.4.2,FreeFeed,11,3.71,2,1,Pellet,Left,0,0,409,0,20.78,nan
3/19/2021 21:00:11,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,410,0,21.74,nan
3/19/2021 21:03:31,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,411,0,Timed_out,nan
3/19/2021 21:06:36,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,412,0,Timed_out,nan
3/19/2021 21:07:18,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,413,0,8.55,nan
3/19/2021 21:10:03,1.4.2,FreeFeed,11,3.71,4,1,Pellet,Left,0,0,414,0,Timed_out,nan
3/19/2021 21:11:50,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,415,0,Timed_out,nan
3/19/2021 21:12:18,1.4.2,FreeFeed,11,3.69,4,1,Pellet,Left,0,0,416,0,16.53,nan
3/19/2021 21:23:12,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,417,0,Timed_out,nan
3/19/2021 21:30:07,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,418,0,Timed_out,nan
3/19/2021 21:30:24,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,419,0,6.45,nan
3/19/2021 21:30:58,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,420,0,1.96,nan
3/19/2021 21:39:57,1.4.2,FreeFeed,11,3.69,1,1,Pellet,Left,0,0,421,0,Timed_out,nan
3/19/2021 21:40:31,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,422,0,0.06,nan
3/19/2021 21:40:55,1.4.2,FreeFeed,11,3.70,2,1,Pellet,Left,0,0,423,0,14.10,nan
3/19/2021 21:41:19,1.4.2,FreeFeed,11,3.69,2,1,Pellet,Left,0,0,424,0,15.42,nan
3/19/2021 21:41:55,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,425,0,2.16,nan
3/19/2021 21:49:12,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,426,0,Timed_out,nan
3/19/2021 21:49:52,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,427,0,6.83,nan
3/19/2021 21:50:43,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,428,0,16.06,nan
3/19/2021 21:51:18,1.4.2,FreeFeed,11,3.69,2,1,Pellet,Left,0,0,429,0,27.00,nan
3/19/2021 21:51:51,1.4.2,FreeFeed,11,3.70,3,1,Pellet,Left,0,0,430,0,22.89,nan
3/19/2021 21:53:02,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,431,0,36.67,nan
3/19/2021 22:07:53,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,432,0,Timed_out,nan
3/19/2021 22:25:50,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,433,0,Timed_out,nan
3/19/2021 22:26:25,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,434,0,0.26,nan
3/19/2021 22:27:01,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,435,0,2.95,nan
3/19/2021 22:39:46,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,436,0,Timed_out,nan
3/19/2021 22:40:08,1.4.2,FreeFeed,11,3.69,2,1,Pellet,Left,0,0,437,0,13.58,nan
3/19/2021 22:40:30,1.4.2,FreeFeed,11,3.69,3,1,Pellet,Left,0,0,438,0,12.39,nan
3/19/2021 23:02:03,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,439,0,Timed_out,nan
3/19/2021 23:23:39,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,440,0,Timed_out,nan
3/19/2021 23:24:14,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,441,0,0.06,nan
3/19/2021 23:24:35,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,442,0,9.02,nan
3/19/2021 23:25:40,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,443,0,28.68,nan
3/19/2021 23:26:03,1.4.2,FreeFeed,11,3.70,4,1,Pellet,Left,0,0,444,0,11.47,nan
3/19/2021 23:26:25,1.4.2,FreeFeed,11,3.69,2,1,Pellet,Left,0,0,445,0,15.29,nan
3/19/2021 23:43:47,1.4.2,FreeFeed,11,3.70,11,1,Pellet,Left,0,0,446,0,Timed_out,nan
3/19/2021 23:44:03,1.4.2,FreeFeed,11,3.69,2,1,Pellet,Left,0,0,447,0,8.96,nan
3/19/2021 23:44:22,1.4.2,FreeFeed,11,3.70,3,1,Pellet,Left,0,0,448,0,8.82,nan
3/19/2021 23:45:16,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,449,0,17.65,nan
3/19/2021 23:45:35,1.4.2,FreeFeed,11,3.69,3,1,Pellet,Left,0,0,450,0,9.68,nan
3/19/2021 23:46:11,1.4.2,FreeFeed,11,3.69,2,1,Pellet,Left,0,0,451,0,28.66,nan
3/19/2021 23:46:32,1.4.2,FreeFeed,11,3.69,2,1,Pellet,Left,0,0,452,0,11.99,nan
3/19/2021 23:47:40,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,453,0,34.84,nan
3/20/2021 0:03:58,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,454,0,Timed_out,nan
3/20/2021 0:04:31,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,455,0,0.59,nan
3/20/2021 0:05:07,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,456,0,0.39,nan
3/20/2021 0:40:23,1.4.2,FreeFeed,11,3.69,1,1,Pellet,Left,0,0,457,0,Timed_out,nan
3/20/2021 0:40:54,1.4.2,FreeFeed,11,3.70,5,1,Pellet,Left,0,0,458,0,17.34,nan
3/20/2021 0:41:28,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,459,0,0.39,nan
3/20/2021 0:42:02,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,460,0,0.13,nan
3/20/2021 0:43:16,1.4.2,FreeFeed,11,3.69,11,1,Pellet,Left,0,0,461,0,40.91,nan
3/20/2021 0:43:46,1.4.2,FreeFeed,11,3.69,4,1,Pellet,Left,0,0,462,0,17.73,nan
